PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S
"649,-0.7892723355548015,0.8273772438659699,""Willey, Mr. Edward"",-0.048732033627216675,-0.5704718797539301,0.0,S.O./P.P. 751,-0.7739426240369138,True,False,True"
"650,1.266989801811655,0.8273772438659699,""Stanley, Miss. Amy Zillah Elsie"",-0.5595584096489803,-0.5704718797539301,0.0,CA. 2314,-0.7739426240369138,False,False,True"
"651,-0.7892723355548015,0.8273772438659699,""Mitkoff, Mr. Mito"",-0.048732033627216675,-0.5704718797539301,0.0,349221,-0.7467268788832456,True,False,True"
"652,1.266989801811655,-0.3693648410115938,""Doling, Miss. Elsie"",-1.0703847856707438,-0.5704718797539301,0.0,231919,0.44202979535051534,False,False,True"
"653,-0.7892723355548015,0.8273772438659699,""Kalvik, Mr. Johannes Halvorsen"",-0.7638889600576857,-0.5704718797539301,0.0,8475,-0.7044236312831977,True,False,True"
"654,1.266989801811655,0.8273772438659699,""O'Leary, Miss. Hanora """"Norah"""""",-0.048732033627216675,-0.5704718797539301,0.0,330919,-0.7519685463998285,False,True,False"
"655,-0.7892723355548015,0.8273772438659699,""Hegarty, Miss. Hanora """"Nora"""""",-1.0703847856707438,-0.5704718797539301,0.0,365226,-0.8369055972090785,False,True,False"
"656,-0.7892723355548015,-0.3693648410115938,""Hickman, Mr. Leonard Mark"",-0.45739313444462754,3.2656824210819324,0.0,S.O.C. 14879,-0.2305564248178402,True,False,True"
"657,-0.7892723355548015,0.8273772438659699,""Radeff, Mr. Alexander"",-0.048732033627216675,-0.5704718797539301,0.0,349223,-0.7467268788832456,True,False,True"
"658,-0.7892723355548015,0.8273772438659699,""Bourke, Mrs. John (Catherine)"",0.3599290671901942,1.3476052706640012,0.0,364849,-0.148248078138528,False,True,False"
"659,-0.7892723355548015,-0.3693648410115938,""Eitemiller, Mr. George Floyd"",-0.5595584096489803,-0.5704718797539301,0.0,29751,-0.34500736930154247,True,False,True"
"660,-0.7892723355548015,-1.5661069258891576,""Newell, Mr. Arthur Webster"",-0.048732033627216675,-0.5704718797539301,0.0,35273,-0.2305564248178402,True,False,False"
"661,1.266989801811655,-1.5661069258891576,""Frauenthal, Dr. Henry William"",2.198904020868543,3.2656824210819324,0.0,PC 17611,-0.2305564248178402,True,False,True"
"662,-0.7892723355548015,0.8273772438659699,""Badt, Mr. Mohamed"",1.1772512688250159,-0.5704718797539301,0.0,2623,-0.7995213318881058,True,False,False"
"663,-0.7892723355548015,-1.5661069258891576,""Colley, Mr. Edward Pomeroy"",1.892408195255485,-0.5704718797539301,0.0,5727,0.6456756617042352,True,False,True"
"664,-0.7892723355548015,0.8273772438659699,""Coleff, Mr. Peju"",0.768590168007605,-0.5704718797539301,0.0,349210,-0.7782083654693281,True,False,True"
"665,1.266989801811655,0.8273772438659699,""Lindqvist, Mr. Eino William"",-0.8660542352620384,1.3476052706640012,0.0,STON/O 2. 3101285,-0.7444287303624617,True,False,True"
"666,-0.7892723355548015,-0.3693648410115938,""Hickman, Mr. Lewis"",0.3599290671901942,3.2656824210819324,0.0,S.O.C. 14879,-0.2305564248178402,True,False,True"
"667,-0.7892723355548015,-0.3693648410115938,""Butler, Mr. Reginald Fenton"",-0.35522785924027483,-0.5704718797539301,0.0,234686,-0.34500736930154247,True,False,True"
"668,-0.7892723355548015,0.8273772438659699,""Rommetvedt, Mr. Knud Paust"",-0.048732033627216675,-0.5704718797539301,0.0,312993,-0.7562342878322426,True,False,True"
"669,-0.7892723355548015,0.8273772438659699,""Cook, Mr. Jacob"",1.483747094438074,-0.5704718797539301,0.0,A/5 3536,-0.7345907658043109,True,False,True"
"670,1.266989801811655,-1.5661069258891576,""Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)"",-0.048732033627216675,1.3476052706640012,0.0,19996,2.724437572841483,False,False,True"
"671,1.266989801811655,-0.3693648410115938,""Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)"",1.1772512688250159,1.3476052706640012,0.0,29750,1.7012892587938078,False,False,True"
"672,-0.7892723355548015,-1.5661069258891576,""Davidson, Mr. Thornton"",0.2577637919858415,1.3476052706640012,0.0,F.C. 12750,2.724437572841483,True,False,True"
"673,-0.7892723355548015,-0.3693648410115938,""Mitchell, Mr. Henry Michael"",-0.048732033627216675,-0.5704718797539301,0.0,C.A. 24580,-0.5417666604645569,True,False,True"
"674,1.266989801811655,-0.3693648410115938,""Wilhelms, Mr. Charles"",0.2577637919858415,-0.5704718797539301,0.0,244270,-0.34500736930154247,True,False,True"
"675,-0.7892723355548015,-0.3693648410115938,""Watson, Mr. Ennis Hastings"",-0.048732033627216675,-0.5704718797539301,0.0,239856,-1.3681556833492174,True,False,True"
"676,-0.7892723355548015,0.8273772438659699,""Edvardsson, Mr. Gustaf Hjalmar"",-1.0703847856707438,-0.5704718797539301,0.0,349912,-0.7562342878322426,True,False,True"
"677,-0.7892723355548015,0.8273772438659699,""Sawyer, Mr. Frederick Charles"",-0.4063104968424512,-0.5704718797539301,0.0,342826,-0.7345907658043109,True,False,True"
"678,1.266989801811655,0.8273772438659699,""Turja, Miss. Anna Sofia"",-1.0703847856707438,-0.5704718797539301,0.0,4138,-0.5935773170136018,False,False,True"
"679,-0.7892723355548015,0.8273772438659699,""Goodwin, Mrs. Frederick (Augusta Tyler)"",1.483747094438074,1.3476052706640012,0.0,CA 2144,2.3230486188689334,False,False,True"
"680,1.266989801811655,-1.5661069258891576,""Cardeza, Mr. Thomas Drake Martinez"",0.768590168007605,-0.5704718797539301,0.0,PC 17755,-0.2305564248178402,True,False,False"
"681,-0.7892723355548015,0.8273772438659699,""Peters, Miss. Katie"",-0.048732033627216675,-0.5704718797539301,0.0,330935,-0.7277041906136056,False,True,False"
"682,1.266989801811655,-1.5661069258891576,""Hassab, Mr. Hammad"",-0.1508973088315694,-0.5704718797539301,0.0,PC 17572,-0.2305564248178402,True,False,False"
"683,-0.7892723355548015,0.8273772438659699,""Olsvigen, Mr. Thor Anderson"",-0.8660542352620384,-0.5704718797539301,0.0,6563,-0.6421138989576942,True,False,True"
"684,-0.7892723355548015,0.8273772438659699,""Goodwin, Mr. Charles Edward"",-1.4790458864881546,-0.5704718797539301,0.0,CA 2144,2.3230486188689334,True,False,True"
"685,-0.7892723355548015,-0.3693648410115938,""Brown, Mr. Thomas William Solomon"",-0.048732033627216675,1.3476052706640012,0.0,29750,1.7012892587938078,True,False,True"
"686,-0.7892723355548015,-0.3693648410115938,""Laroche, Mr. Joseph Philippe Lemercier"",-0.35522785924027483,1.3476052706640012,0.0,SC/Paris 2123,1.9042818843008664,True,False,False"
"687,-0.7892723355548015,0.8273772438659699,""Panula, Mr. Jaako Arnold"",-1.4790458864881546,-0.5704718797539301,0.0,3101295,1.7553980638636366,True,False,True"
"688,-0.7892723355548015,0.8273772438659699,""Dakic, Mr. Branko"",-0.9682195104663911,-0.5704718797539301,0.0,349228,-0.5676759239249026,True,False,True"
"689,-0.7892723355548015,0.8273772438659699,""Fischer, Mr. Eberhard Thelander"",-1.0703847856707438,-0.5704718797539301,0.0,350036,-0.7545972505297663,True,False,True"
"690,1.266989801811655,-1.5661069258891576,""Madill, Miss. Georgette Alexandra"",-1.376880611283802,-0.5704718797539301,0.0,24160,-0.2305564248178402,False,False,True"
"691,1.266989801811655,-1.5661069258891576,""Dick, Mr. Albert Adrian"",0.2577637919858415,1.3476052706640012,0.0,17474,3.117956155167512,True,False,True"
"692,1.266989801811655,0.8273772438659699,""Karun, Miss. Manca"",-2.5006986385316816,-0.5704718797539301,0.0,349256,-0.3122115306504912,False,False,False"
"693,1.266989801811655,0.8273772438659699,""Lam, Mr. Ali"",-0.048732033627216675,-0.5704718797539301,0.0,1601,3.0782737413257553,True,False,True"
"694,-0.7892723355548015,0.8273772438659699,""Saad, Mr. Khalil"",-0.35522785924027483,-0.5704718797539301,0.0,2672,-0.7995213318881058,True,False,False"
"695,-0.7892723355548015,-1.5661069258891576,""Weir, Col. John"",-0.048732033627216675,-0.5704718797539301,0.0,113800,0.7214279888019959,True,False,True"
"696,-0.7892723355548015,-0.3693648410115938,""Chapman, Mr. Charles Henry"",2.4032345712772485,-0.5704718797539301,0.0,248731,-0.30565551106893957,True,False,True"
"697,-0.7892723355548015,0.8273772438659699,""Kelly, Mr. James"",1.5859123696424267,-0.5704718797539301,0.0,363592,-0.7345907658043109,True,False,True"
"698,1.266989801811655,0.8273772438659699,""Mullens, Miss. Katherine """"Katie"""""",-0.048732033627216675,-0.5704718797539301,0.0,35852,-0.7595162328088417,False,True,False"
"699,-0.7892723355548015,-1.5661069258891576,""Thayer, Mr. John Borland"",2.09673874566419,1.3476052706640012,0.0,17421,-0.2305564248178402,True,False,False"
"700,-0.7892723355548015,0.8273772438659699,""Humblen, Mr. Adolf Mathias Nicolai Olsen"",1.3815818192337213,-0.5704718797539301,0.0,348121,-0.7660722523903933,True,False,True"
"701,1.266989801811655,-1.5661069258891576,""Astor, Mrs. John Jacob (Madeleine Talmadge Force)"",-1.0703847856707438,1.3476052706640012,0.0,PC 17757,-0.2305564248178402,False,False,False"
"702,1.266989801811655,-1.5661069258891576,""Silverthorne, Mr. Spencer Victor"",0.6664248928032523,-0.5704718797539301,0.0,PC 17475,0.7007682632298794,True,False,True"
"703,-0.7892723355548015,0.8273772438659699,""Barbara, Miss. Saiide"",-1.0703847856707438,-0.5704718797539301,0.0,2691,-0.2305564248178402,False,False,False"
"704,-0.7892723355548015,0.8273772438659699,""Gallagher, Mr. Martin"",-0.35522785924027483,-0.5704718797539301,0.0,36864,-0.758855121590534,True,True,False"
"705,-0.7892723355548015,0.8273772438659699,""Hansen, Mr. Henrik Juul"",-0.2530625840359221,1.3476052706640012,0.0,350025,-0.7500009534881984,True,False,True"
"706,-0.7892723355548015,-0.3693648410115938,""Morley, Mr. Henry Samuel (""""Mr Henry Marshall"""")"",1.0750859936206631,-0.5704718797539301,0.0,250655,0.6781409447461326,True,False,True"
"707,1.266989801811655,-0.3693648410115938,""Kelly, Mrs. Florence """"Fannie"""""",1.6880776448467794,-0.5704718797539301,0.0,223596,-0.30565551106893957,False,False,True"
"708,1.266989801811655,-1.5661069258891576,""Calderhead, Mr. Edward Pennington"",1.3815818192337213,-0.5704718797539301,0.0,PC 17476,0.7007682632298794,True,False,True"
"709,1.266989801811655,-1.5661069258891576,""Cleaver, Miss. Alice"",-0.661723684853333,-0.5704718797539301,0.0,113781,-0.2305564248178402,False,False,True"
"710,1.266989801811655,0.8273772438659699,""Moubarek, Master. Halim Gonios (""""William George"""")"",-0.048732033627216675,1.3476052706640012,0.0,2661,-0.16825456286398338,True,False,False"
"711,1.266989801811655,-1.5661069258891576,""Mayne, Mlle. Berthe Antonine (""""Mrs de Villiers"""")"",-0.45739313444462754,-0.5704718797539301,0.0,PC 17482,2.528008837287622,False,False,False"
"712,-0.7892723355548015,-1.5661069258891576,""Klaber, Mr. Herman"",-0.048732033627216675,-0.5704718797539301,0.0,113028,0.7214279888019959,True,False,True"
"713,1.266989801811655,-1.5661069258891576,""Taylor, Mr. Elmer Zebley"",1.9945734704598377,1.3476052706640012,0.0,19996,2.724437572841483,True,False,True"
"714,-0.7892723355548015,0.8273772438659699,""Larsson, Mr. August Viktor"",0.05343324157713604,-0.5704718797539301,0.0,7545,-0.6217847289947316,True,False,True"
"715,-0.7892723355548015,-0.3693648410115938,""Greenberg, Mr. Samuel"",2.4032345712772485,-0.5704718797539301,0.0,250647,-0.34500736930154247,True,False,True"
"716,-0.7892723355548015,0.8273772438659699,""Soholt, Mr. Peter Andreas Lauritz Andersen"",-0.9682195104663911,-0.5704718797539301,0.0,348124,-0.7660722523903933,True,False,True"
"717,1.266989801811655,-1.5661069258891576,""Endres, Miss. Caroline Louise"",0.9729207184163104,-0.5704718797539301,0.0,PC 17757,-0.2305564248178402,False,False,False"
"718,1.266989801811655,-0.3693648410115938,""Troutt, Miss. Edwina Celia """"Winnie"""""",-0.1508973088315694,-0.5704718797539301,0.0,34218,-0.5417666604645569,False,False,True"
"719,-0.7892723355548015,0.8273772438659699,""McEvoy, Mr. Michael"",-0.048732033627216675,-0.5704718797539301,0.0,36568,-0.148248078138528,True,True,False"
"720,-0.7892723355548015,0.8273772438659699,""Johnson, Mr. Malkolm Joackim"",0.4620943423945469,-0.5704718797539301,0.0,347062,-0.7562342878322426,True,False,True"
"721,1.266989801811655,-0.3693648410115938,""Harper, Miss. Annie Jessie """"Nina"""""",-2.296368088122976,-0.5704718797539301,0.0,248727,1.229066960002573,False,False,True"
"722,-0.7892723355548015,0.8273772438659699,""Jensen, Mr. Svend Lauritz"",-1.1725500608750965,1.3476052706640012,0.0,350048,-0.812963926660363,True,False,True"
"723,-0.7892723355548015,-0.3693648410115938,""Gillespie, Mr. William Henry"",0.5642596175988996,-0.5704718797539301,0.0,12233,-0.34500736930154247,True,False,True"
"724,-0.7892723355548015,-0.3693648410115938,""Hodges, Mr. Henry Price"",2.198904020868543,-0.5704718797539301,0.0,250643,-0.34500736930154247,True,False,True"
"725,1.266989801811655,-1.5661069258891576,""Chambers, Mr. Norman Campbell"",-0.1508973088315694,1.3476052706640012,0.0,113806,2.811011660953209,True,False,True"
"726,-0.7892723355548015,0.8273772438659699,""Oreskovic, Mr. Luka"",-0.8660542352620384,-0.5704718797539301,0.0,315094,-0.6863847394693725,True,False,True"
"727,1.266989801811655,-0.3693648410115938,""Renouf, Mrs. Peter Henry (Lillian Jefferys)"",0.15559851678148875,-0.5704718797539301,0.0,31027,0.28462236242010375,False,False,True"
"728,1.266989801811655,0.8273772438659699,""Mannion, Miss. Margareth"",-0.048732033627216675,-0.5704718797539301,0.0,36866,-0.7591856771996878,False,True,False"
"729,-0.7892723355548015,-0.3693648410115938,""Bryhl, Mr. Kurt Arnold Gottfrid"",-0.35522785924027483,1.3476052706640012,0.0,236853,0.6781409447461326,True,False,True"
"730,-0.7892723355548015,0.8273772438659699,""Ilmakangas, Miss. Pieta Sofia"",-0.35522785924027483,1.3476052706640012,0.0,STON/O2. 3101271,-0.7444287303624617,False,False,True"
"731,1.266989801811655,-1.5661069258891576,""Allen, Miss. Elisabeth Walton"",0.05343324157713604,-0.5704718797539301,0.0,24160,-0.2305564248178402,False,False,True"
"732,-0.7892723355548015,0.8273772438659699,""Hassan, Mr. Houssein G N"",-1.7855417121012127,-0.5704718797539301,0.0,2699,0.1104903897408361,True,False,False"
"733,-0.7892723355548015,-0.3693648410115938,""Knight, Mr. Robert J"",-0.048732033627216675,-0.5704718797539301,0.0,239855,-1.3681556833492174,True,False,True"
"734,-0.7892723355548015,-0.3693648410115938,""Berriman, Mr. William John"",-0.5595584096489803,-0.5704718797539301,0.0,28425,-0.34500736930154247,True,False,True"
"735,-0.7892723355548015,-0.3693648410115938,""Troupiansky, Mr. Moses Aaron"",-0.5595584096489803,-0.5704718797539301,0.0,233639,-0.34500736930154247,True,False,True"
"736,-0.7892723355548015,0.8273772438659699,""Williams, Mr. Leslie"",0.0023506039749596795,-0.5704718797539301,0.0,54636,-0.10102584825940442,True,False,True"
"737,-0.7892723355548015,0.8273772438659699,""Ford, Mrs. Edward (Margaret Ann Watson)"",1.9945734704598377,1.3476052706640012,0.0,W./C. 6608,1.3372845701422311,False,False,True"
"738,1.266989801811655,-1.5661069258891576,""Lesurer, Mr. Gustave J"",0.6664248928032523,-0.5704718797539301,0.0,PC 17755,-0.2305564248178402,True,False,False"
"739,-0.7892723355548015,0.8273772438659699,""Ivanoff, Mr. Kanio"",-0.048732033627216675,-0.5704718797539301,0.0,349201,-0.7467268788832456,True,False,True"
"740,-0.7892723355548015,0.8273772438659699,""Nankoff, Mr. Minko"",-0.048732033627216675,-0.5704718797539301,0.0,349218,-0.7467268788832456,True,False,True"
"741,1.266989801811655,-1.5661069258891576,""Hawksford, Mr. Walter James"",-0.048732033627216675,-0.5704718797539301,0.0,16988,0.9929558106069557,True,False,True"
"742,-0.7892723355548015,-1.5661069258891576,""Cavendish, Mr. Tyrell William"",0.768590168007605,1.3476052706640012,0.0,19877,-0.2305564248178402,True,False,True"
"743,1.266989801811655,-1.5661069258891576,""Ryerson, Miss. Susan Parker """"Suzette"""""",-0.7638889600576857,3.2656824210819324,0.0,PC 17608,-0.2305564248178402,False,False,False"
"744,-0.7892723355548015,0.8273772438659699,""McNamee, Mr. Neal"",-0.45739313444462754,1.3476052706640012,0.0,376566,-0.10102584825940442,True,False,True"
"745,1.266989801811655,0.8273772438659699,""Stranden, Mr. Juho"",0.2577637919858415,-0.5704718797539301,0.0,STON/O 2. 3101288,-0.7444287303624617,True,False,True"
"746,-0.7892723355548015,-1.5661069258891576,""Crosby, Capt. Edward Gifford"",-0.048732033627216675,1.3476052706640012,0.0,WE/P 5735,-0.2305564248178402,True,False,True"
"747,-0.7892723355548015,0.8273772438659699,""Abbott, Mr. Rossmore Edward"",-1.2747153360794492,1.3476052706640012,0.0,C.A. 2673,0.22559457507119943,True,False,True"
"748,1.266989801811655,-0.3693648410115938,""Sinkkonen, Miss. Anna"",0.15559851678148875,-0.5704718797539301,0.0,250648,-0.34500736930154247,False,False,True"
"749,-0.7892723355548015,-1.5661069258891576,""Marvin, Mr. Daniel Warner"",-0.9682195104663911,1.3476052706640012,0.0,113773,2.811011660953209,True,False,True"
"750,-0.7892723355548015,0.8273772438659699,""Connaghton, Mr. Michael"",0.2577637919858415,-0.5704718797539301,0.0,335097,-0.7582018807438727,True,True,False"
"751,1.266989801811655,-0.3693648410115938,""Wells, Miss. Joan"",-2.5006986385316816,1.3476052706640012,0.0,29103,0.44202979535051534,False,False,True"
"752,1.266989801811655,0.8273772438659699,""Moor, Master. Meier"",-2.296368088122976,-0.5704718797539301,0.0,392096,-0.3863268204457755,True,False,True"
"753,-0.7892723355548015,0.8273772438659699,""Vande Velde, Mr. Johannes Joseph"",0.4620943423945469,-0.5704718797539301,0.0,345780,-0.6204703769297627,True,False,True"
"754,-0.7892723355548015,0.8273772438659699,""Jonkoff, Mr. Lalio"",-0.5595584096489803,-0.5704718797539301,0.0,349204,-0.7467268788832456,True,False,True"
"755,1.266989801811655,-0.3693648410115938,""Herman, Mrs. Samuel (Jane Laver)"",1.9945734704598377,1.3476052706640012,0.0,220845,3.747585886889158,False,False,True"
"756,1.266989801811655,-0.3693648410115938,""Hamalainen, Master. Viljo"",-0.048732033627216675,1.3476052706640012,0.0,250649,-0.22695179460373377,True,False,True"
"757,-0.7892723355548015,0.8273772438659699,""Carlsson, Mr. August Sigfrid"",-0.048732033627216675,-0.5704718797539301,0.0,350042,-0.7545972505297663,True,False,True"
"758,-0.7892723355548015,-0.3693648410115938,""Bailey, Mr. Percy Andrew"",-1.0703847856707438,-0.5704718797539301,0.0,29108,-0.4630629439993511,True,False,True"
"759,-0.7892723355548015,0.8273772438659699,""Theobald, Mr. Thomas Leonard"",0.5642596175988996,-0.5704718797539301,0.0,363294,-0.7345907658043109,True,False,True"
"760,1.266989801811655,-1.5661069258891576,""Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)"",0.4620943423945469,-0.5704718797539301,0.0,110152,-0.2305564248178402,False,False,True"
"761,-0.7892723355548015,0.8273772438659699,""Garfirth, Mr. John"",-0.048732033627216675,-0.5704718797539301,0.0,358585,-0.22695179460373377,True,False,True"
"762,-0.7892723355548015,0.8273772438659699,""Nirva, Mr. Iisakki Antino Aijo"",1.2794165440293686,-0.5704718797539301,0.0,SOTON/O2 3101272,-0.8073917035346264,True,False,True"
"763,1.266989801811655,0.8273772438659699,""Barah, Mr. Hanna Assi"",-0.8660542352620384,-0.5704718797539301,0.0,2663,-0.7991907762789521,True,False,False"
"764,1.266989801811655,-1.5661069258891576,""Carter, Mrs. William Ernest (Lucile Polk)"",0.768590168007605,1.3476052706640012,0.0,113760,-0.2305564248178402,False,False,True"
"765,-0.7892723355548015,0.8273772438659699,""Eklund, Mr. Hans Linus"",-1.2747153360794492,-0.5704718797539301,0.0,347074,-0.7562342878322426,True,False,True"
"766,1.266989801811655,-1.5661069258891576,""Hogeboom, Mrs. John C (Anna Andrews)"",2.3010692960728956,1.3476052706640012,0.0,13502,-0.2305564248178402,False,False,True"
"767,-0.7892723355548015,-1.5661069258891576,""Brewe, Dr. Arthur Jackson"",-0.048732033627216675,-0.5704718797539301,0.0,112379,1.7485114886729314,True,False,False"
"768,-0.7892723355548015,0.8273772438659699,""Mangan, Miss. Mary"",0.2066811543836651,-0.5704718797539301,0.0,364850,-0.7582018807438727,False,True,False"
"769,-0.7892723355548015,0.8273772438659699,""Moran, Mr. Daniel J"",-0.048732033627216675,1.3476052706640012,0.0,371110,0.5325390692855019,True,True,False"
"770,-0.7892723355548015,0.8273772438659699,""Gronnestad, Mr. Daniel Danielsen"",0.3599290671901942,-0.5704718797539301,0.0,8471,-0.7099958544089342,True,False,True"
"771,-0.7892723355548015,0.8273772438659699,""Lievens, Mr. Rene Aime"",-0.45739313444462754,-0.5704718797539301,0.0,345781,-0.6204703769297627,True,False,True"
"772,-0.7892723355548015,0.8273772438659699,""Jensen, Mr. Niels Peder"",1.9945734704598377,-0.5704718797539301,0.0,350047,-0.7500009534881984,True,False,True"
"773,-0.7892723355548015,-0.3693648410115938,""Mack, Mrs. (Mary)"",-0.048732033627216675,-0.5704718797539301,0.0,S.O./P.P. 3,-0.5417666604645569,False,False,True"
"774,-0.7892723355548015,0.8273772438659699,""Elias, Mr. Dibo"",-0.048732033627216675,-0.5704718797539301,0.0,2674,-0.7995213318881058,True,False,False"
"775,1.266989801811655,-0.3693648410115938,""Hocking, Mrs. Elizabeth (Eliza Needs)"",2.607565121685954,1.3476052706640012,0.0,29105,0.44202979535051534,False,False,True"
"776,-0.7892723355548015,0.8273772438659699,""Myhrman, Mr. Pehr Fabian Oliver Malkolm"",-1.0703847856707438,-0.5704718797539301,0.0,347078,-0.7582018807438727,True,False,True"
"777,-0.7892723355548015,0.8273772438659699,""Tobin, Mr. Roger"",-0.048732033627216675,-0.5704718797539301,0.0,383121,-0.7582018807438727,True,True,False"
"778,1.266989801811655,0.8273772438659699,""Emanuel, Miss. Virginia Ethel"",-2.398533363327329,-0.5704718797539301,0.0,364516,-0.3863268204457755,False,False,True"
"779,-0.7892723355548015,0.8273772438659699,""Kilgannon, Mr. Thomas J"",-0.048732033627216675,-0.5704718797539301,0.0,36865,-0.7591856771996878,True,True,False"
"780,1.266989801811655,-1.5661069258891576,""Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)"",1.483747094438074,-0.5704718797539301,0.0,24160,-0.2305564248178402,False,False,True"
"781,1.266989801811655,0.8273772438659699,""Ayoub, Miss. Banoura"",-1.5812111616925073,-0.5704718797539301,0.0,2687,-0.7991907762789521,False,False,False"
"782,1.266989801811655,-1.5661069258891576,""Dick, Mrs. Albert Adrian (Vera Gillespie)"",-1.1725500608750965,1.3476052706640012,0.0,17474,3.117956155167512,False,False,True"
"783,-0.7892723355548015,-1.5661069258891576,""Long, Mr. Milton Clyde"",0.05343324157713604,-0.5704718797539301,0.0,113501,0.9929558106069557,True,False,True"
"784,-0.7892723355548015,0.8273772438659699,""Johnston, Mr. Andrew G"",-0.048732033627216675,1.3476052706640012,0.0,W./C. 6607,0.4774464677598579,True,False,True"
"785,-0.7892723355548015,0.8273772438659699,""Ali, Mr. William"",-0.35522785924027483,-0.5704718797539301,0.0,SOTON/O.Q. 3101312,-0.8132944822695167,True,False,True"
"786,-0.7892723355548015,0.8273772438659699,""Harmer, Mr. Abraham (David Lishin)"",-0.35522785924027483,-0.5704718797539301,0.0,374887,-0.7975537389764756,True,False,True"
"787,1.266989801811655,0.8273772438659699,""Sjoblom, Miss. Anna Sofia"",-1.0703847856707438,-0.5704718797539301,0.0,3101265,-0.7782083654693281,False,False,True"
"788,-0.7892723355548015,0.8273772438659699,""Rice, Master. George Hugh"",-2.092037537714271,-0.5704718797539301,0.0,382652,0.9240900586999007,True,True,False"
"789,1.266989801811655,0.8273772438659699,""Dean, Master. Bertram Vere"",-0.048732033627216675,1.3476052706640012,0.0,C.A. 2315,0.25117328292239127,True,False,True"
"790,-0.7892723355548015,-1.5661069258891576,""Guggenheim, Mr. Benjamin"",1.7902429200511323,-0.5704718797539301,0.0,PC 17593,-0.2305564248178402,True,False,False"
"791,-0.7892723355548015,0.8273772438659699,""Keane, Mr. Andrew """"Andy"""""",-0.048732033627216675,-0.5704718797539301,0.0,12460,-0.7582018807438727,True,True,False"
"792,-0.7892723355548015,-0.3693648410115938,""Gaskell, Mr. Alfred"",-1.2747153360794492,-0.5704718797539301,0.0,239865,0.6781409447461326,True,False,True"
"793,-0.7892723355548015,0.8273772438659699,""Sage, Miss. Stella Anna"",-0.048732033627216675,-0.5704718797539301,0.0,CA. 2343,-0.2305564248178402,False,False,True"
"794,-0.7892723355548015,-1.5661069258891576,""Hoyt, Mr. William Fisher"",-0.048732033627216675,-0.5704718797539301,0.0,PC 17600,1.0477178565234457,True,False,False"
"795,-0.7892723355548015,0.8273772438659699,""Dantcheff, Mr. Ristiu"",-0.35522785924027483,-0.5704718797539301,0.0,349203,-0.7467268788832456,True,False,True"
"796,-0.7892723355548015,-0.3693648410115938,""Otter, Mr. Richard"",1.0750859936206631,-0.5704718797539301,0.0,28213,-0.34500736930154247,True,False,True"
"797,1.266989801811655,-1.5661069258891576,""Leader, Dr. Alice (Farnham)"",2.09673874566419,-0.5704718797539301,0.0,17465,0.6725687216203962,False,False,True"
"798,1.266989801811655,0.8273772438659699,""Osman, Mrs. Mara"",0.2577637919858415,-0.5704718797539301,0.0,349244,-0.6847477021668963,False,False,True"
"799,-0.7892723355548015,0.8273772438659699,""Ibrahim Shawah, Mr. Yousseff"",0.15559851678148875,-0.5704718797539301,0.0,2685,-0.7991907762789521,True,False,False"
"800,-0.7892723355548015,0.8273772438659699,""Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)"",0.15559851678148875,1.3476052706640012,0.0,345773,0.5325390692855019,False,False,True"
"801,-0.7892723355548015,-0.3693648410115938,""Ponesell, Mr. Martin"",0.5642596175988996,-0.5704718797539301,0.0,250647,-0.34500736930154247,True,False,True"
"802,1.266989801811655,-0.3693648410115938,""Collyer, Mrs. Harvey (Charlotte Annie Tate)"",0.2577637919858415,1.3476052706640012,0.0,C.A. 31921,0.6978168738624341,False,False,True"
"803,1.266989801811655,-1.5661069258891576,""Carter, Master. William Thornton II"",-1.7855417121012127,1.3476052706640012,0.0,113760,-0.2305564248178402,True,False,True"
"804,1.266989801811655,0.8273772438659699,""Thomas, Master. Assad Alexander"",-0.048732033627216675,-0.5704718797539301,0.0,2625,-0.6978597413299995,True,False,False"
"805,1.266989801811655,0.8273772438659699,""Hedman, Mr. Oskar Arvid"",-0.1508973088315694,-0.5704718797539301,0.0,347089,-0.8191972610044073,True,False,True"
"806,-0.7892723355548015,0.8273772438659699,""Johansson, Mr. Karl Johan"",0.2577637919858415,-0.5704718797539301,0.0,347063,-0.7562342878322426,True,False,True"
"807,-0.7892723355548015,-1.5661069258891576,""Andrews, Mr. Thomas Jr"",1.0750859936206631,-0.5704718797539301,0.0,112050,-1.3681556833492174,True,False,True"
"808,-0.7892723355548015,0.8273772438659699,""Pettersson, Miss. Ellen Natalia"",-1.0703847856707438,-0.5704718797539301,0.0,347087,-0.7562342878322426,False,False,True"
"809,-0.7892723355548015,-0.3693648410115938,""Meyer, Mr. August"",1.0750859936206631,-0.5704718797539301,0.0,248723,-0.34500736930154247,True,False,True"
"810,1.266989801811655,-1.5661069258891576,""Chambers, Mrs. Norman Campbell (Bertha Griggs)"",0.4620943423945469,1.3476052706640012,0.0,113806,2.811011660953209,False,False,True"
